-2.585487067699432373e-02,1.299612689763307571e-03,7.733225822448730469e-01,9.994322657585144043e-01,1.549580879509449005e-02,-2.991565689444541931e-02,4.326283815316855907e-04,7.312597334384918213e-02,2.681102044880390167e-02,3.656206429004669189e-01,2.826432585716247559e-01,-3.078719377517700195e-01,-2.520133554935455322e-02,-5.580721423029899597e-02,-1.913125514984130859e-01,-1.714236885309219360e-01,4.148483574390411377e-01,-2.782480120658874512e-01,1.228354945778846741e-01,9.411289356648921967e-03,-6.864000856876373291e-02,1.302844136953353882e-01,9.952147305011749268e-02,3.052259981632232666e-01,-5.618821382522583008e-01,9.072195887565612793e-01,-5.726932734251022339e-02,6.187603622674942017e-02,8.570699393749237061e-02,-9.526457637548446655e-03,-2.508202195167541504e-01,6.200427412986755371e-01,1.020047187805175781e+00,1.023523584008216858e-01,9.610557928681373596e-03,-3.996182978153228760e-02
-2.655743807554244995e-02,5.126351490616798401e-03,7.728000879287719727e-01,9.994320273399353027e-01,1.672468893229961395e-02,-2.923787571489810944e-02,-1.034892979077994823e-03,7.392317056655883789e-02,1.767260208725929260e-02,3.705980181694030762e-01,2.765242755413055420e-01,-3.099428415298461914e-01,-2.014471776783466339e-02,-6.419055163860321045e-02,-2.008869498968124390e-01,-1.663879156112670898e-01,4.282687008380889893e-01,-2.805268764495849609e-01,1.301640421152114868e-01,1.231916062533855438e-02,-7.425513118505477905e-02,1.260165274143218994e-01,1.050239279866218567e-01,3.043107688426971436e-01,-5.590853095054626465e-01,9.004822969436645508e-01,-5.253959819674491882e-02,6.463919579982757568e-02,8.264340460300445557e-02,5.602250457741320133e-04,-2.520961165428161621e-01,6.154306530952453613e-01,1.022537469863891602e+00,1.026828512549400330e-01,1.015806291252374649e-02,-3.718728572130203247e-02
-2.642632275819778442e-02,8.369548246264457703e-03,7.720394730567932129e-01,9.994258284568786621e-01,1.777658984065055847e-02,-2.879052422940731049e-02,-1.749951741658151150e-03,7.485716044902801514e-02,8.638807572424411774e-03,3.713845014572143555e-01,2.724034786224365234e-01,-3.128181993961334229e-01,-1.567589119076728821e-02,-7.385273277759552002e-02,-2.103618085384368896e-01,-1.631785482168197632e-01,4.464328289031982422e-01,-2.841937243938446045e-01,1.355199366807937622e-01,1.402357220649719238e-02,-8.020898699760437012e-02,1.217943057417869568e-01,1.112015247344970703e-01,3.044397830963134766e-01,-5.566852688789367676e-01,8.937198519706726074e-01,-4.498609155416488647e-02,6.450185179710388184e-02,7.957514375448226929e-02,1.309230551123619080e-02,-2.525525987148284912e-01,6.071721911430358887e-01,1.023627638816833496e+00,1.057028472423553467e-01,1.091522630304098129e-02,-3.401248157024383545e-02
-2.568190358579158783e-02,1.128011196851730347e-02,7.711687088012695312e-01,9.994057416915893555e-01,1.891090907156467438e-02,-2.876793593168258667e-02,-1.702394336462020874e-03,7.762536406517028809e-02,-4.472210421226918697e-04,3.694741427898406982e-01,2.685934603214263916e-01,-3.157562911510467529e-01,-1.181362569332122803e-02,-8.510083705186843872e-02,-2.203414291143417358e-01,-1.602453142404556274e-01,4.722256660461425781e-01,-2.890730500221252441e-01,1.389614045619964600e-01,1.484764181077480316e-02,-8.780995011329650879e-02,1.180856004357337952e-01,1.170211136341094971e-01,3.059770166873931885e-01,-5.567175745964050293e-01,8.894515633583068848e-01,-3.758901730179786682e-02,6.393008679151535034e-02,7.609727233648300171e-02,2.777214720845222473e-02,-2.509891986846923828e-01,5.971379876136779785e-01,1.024077534675598145e+00,1.098379045724868774e-01,1.089078839868307114e-02,-3.083242662250995636e-02
-2.427812106907367706e-02,1.343933213502168655e-02,7.702629566192626953e-01,9.993713498115539551e-01,2.012182027101516724e-02,-2.918190322816371918e-02,-7.089303690008819103e-04,8.188273757696151733e-02,-8.628606796264648438e-03,3.654326498508453369e-01,2.654090225696563721e-01,-3.190304934978485107e-01,-9.371445514261722565e-03,-9.921379387378692627e-02,-2.302499562501907349e-01,-1.574452817440032959e-01,5.079723596572875977e-01,-2.956139147281646729e-01,1.398534327745437622e-01,1.500349491834640503e-02,-9.720499813556671143e-02,1.154881119728088379e-01,1.210275217890739441e-01,3.097451627254486084e-01,-5.600755810737609863e-01,8.898339867591857910e-01,-3.203044086694717407e-02,6.372223794460296631e-02,7.275252789258956909e-02,4.405504837632179260e-02,-2.466501146554946899e-01,5.865263938903808594e-01,1.022547602653503418e+00,1.145735755562782288e-01,1.067160163074731827e-02,-2.892456389963626862e-02
-2.235830947756767273e-02,1.492672879248857498e-02,7.691843509674072266e-01,9.993281364440917969e-01,2.117771841585636139e-02,-2.988068759441375732e-02,1.398507971316576004e-03,8.661091327667236328e-02,-1.449955441057682037e-02,3.613399863243103027e-01,2.656263113021850586e-01,-3.232781887054443359e-01,-8.590968325734138489e-03,-1.178150177001953125e-01,-2.406615763902664185e-01,-1.566996723413467407e-01,5.547288060188293457e-01,-3.075199127197265625e-01,1.368505507707595825e-01,1.443653926253318787e-02,-1.083930060267448425e-01,1.140127256512641907e-01,1.221333071589469910e-01,3.174767494201660156e-01,-5.684940814971923828e-01,8.930869102478027344e-01,-2.543516829609870911e-02,6.589145958423614502e-02,6.550548970699310303e-02,5.852186679840087891e-02,-2.378634810447692871e-01,5.731367468833923340e-01,1.018997788429260254e+00,1.241388469934463501e-01,1.127770543098449707e-02,-2.962792851030826569e-02
-1.956070400774478912e-02,1.557420752942562103e-02,7.685425281524658203e-01,9.992773532867431641e-01,2.170460112392902374e-02,-3.078303299844264984e-02,5.109215620905160904e-03,8.883834630250930786e-02,-1.743825338780879974e-02,3.513084352016448975e-01,2.701804637908935547e-01,-3.289119899272918701e-01,-7.929397746920585632e-03,-1.359744817018508911e-01,-2.505567073822021484e-01,-1.686333715915679932e-01,6.068525314331054688e-01,-3.233553767204284668e-01,1.223014965653419495e-01,1.107163634151220322e-02,-1.201532036066055298e-01,1.133206635713577271e-01,1.256468594074249268e-01,3.277364969253540039e-01,-5.781968832015991211e-01,9.014692306518554688e-01,-1.413100585341453552e-02,6.753144413232803345e-02,6.117599457502365112e-02,7.629479467868804932e-02,-2.258220016956329346e-01,5.583747625350952148e-01,1.013601303100585938e+00,1.312835216522216797e-01,1.054778974503278732e-02,-2.910474315285682678e-02
-1.656587049365043640e-02,1.522167678922414780e-02,7.682781815528869629e-01,9.992509484291076660e-01,1.960133947432041168e-02,-3.191725537180900574e-02,9.724246338009834290e-03,9.039627015590667725e-02,-1.233255863189697266e-02,3.399134278297424316e-01,2.799104750156402588e-01,-3.370050489902496338e-01,-9.643230587244033813e-03,-1.495291888713836670e-01,-2.465427368879318237e-01,-1.798553466796875000e-01,6.368061900138854980e-01,-3.313555717468261719e-01,1.120754182338714600e-01,6.304757669568061829e-03,-1.272787302732467651e-01,1.137447729706764221e-01,1.259824782609939575e-01,3.395942449569702148e-01,-5.857452154159545898e-01,9.095087647438049316e-01,-5.159032996743917465e-03,6.956570595502853394e-02,5.621010810136795044e-02,9.397670626640319824e-02,-2.106745243072509766e-01,5.427193641662597656e-01,1.009623289108276367e+00,1.401731371879577637e-01,7.468582130968570709e-03,-2.919246256351470947e-02
-1.266912370920181274e-02,1.442054565995931625e-02,7.683756351470947266e-01,9.992169737815856934e-01,1.609197258949279785e-02,-3.314173966646194458e-02,1.442580018192529678e-02,9.255491197109222412e-02,-2.994956914335489273e-03,3.276517093181610107e-01,2.904923856258392334e-01,-3.459285497665405273e-01,-1.223467383533716202e-02,-1.637779325246810913e-01,-2.330097258090972900e-01,-1.872989386320114136e-01,6.489437818527221680e-01,-3.298489749431610107e-01,1.028763651847839355e-01,1.520521705970168114e-03,-1.313827931880950928e-01,1.152084022760391235e-01,1.272634863853454590e-01,3.508821129798889160e-01,-5.876613259315490723e-01,9.145136475563049316e-01,1.637085370020940900e-04,7.111901789903640747e-02,5.259605124592781067e-02,1.094221398234367371e-01,-1.955981552600860596e-01,5.291088223457336426e-01,1.008485198020935059e+00,1.513633877038955688e-01,2.837592037394642830e-03,-2.700315602123737335e-02
-8.724022656679153442e-03,1.311069354414939880e-02,7.685396671295166016e-01,9.991443157196044922e-01,1.265232358127832413e-02,-3.456096723675727844e-02,1.886825449764728546e-02,9.653922915458679199e-02,6.696413271129131317e-03,3.163418769836425781e-01,2.996064722537994385e-01,-3.542609512805938721e-01,-1.520795095711946487e-02,-1.802967488765716553e-01,-2.143871039152145386e-01,-1.864089220762252808e-01,6.471828818321228027e-01,-3.186871111392974854e-01,9.782037883996963501e-02,-1.898831222206354141e-03,-1.342801600694656372e-01,1.182612925767898560e-01,1.286130994558334351e-01,3.605315089225769043e-01,-5.855242609977722168e-01,9.147515296936035156e-01,-4.179422394372522831e-04,7.113496214151382446e-02,5.138218402862548828e-02,1.218571588397026062e-01,-1.828103512525558472e-01,5.192942023277282715e-01,1.009486198425292969e+00,1.596210151910781860e-01,-1.728221657685935497e-03,-2.392584085464477539e-02
